2.6139,50,0.40028,0.28968,0.51969,0.46427,0.34402,0.972,0.54595,0.16372,0.39543,2
1.3133,50,0.26286,0.11325,0.3057,0.32923,0.24925,0.964,0.46842,0.044589,0.044871,5
0.61623,50,0.15107,0.032868,0.1132,0.1172,0.091049,0.91033,0.3786,0.0085896,0.0026438,6
1.0243,100,0.20517,0.067531,0.21497,0.28317,0.22591,0.96433,0.4161,0.024,0.014221,2
0.87975,100,0.18525,0.055553,0.1866,0.25313,0.20383,0.957,0.39805,0.018769,0.0095088,3
0.54823,50,0.15545,0.033535,0.11526,0.13131,0.09972,0.899,0.39001,0.0083187,0.0025652,3
0.82025,50,0.1635,0.038789,0.13522,0.14042,0.10412,0.91067,0.3963,0.010418,0.0044231,3
4.3905,50,0.4055,0.34692,0.57129,0.71284,0.47635,0.96467,0.53395,0.28654,1.0893,4
0.99026,100,0.21051,0.070955,0.22291,0.29467,0.23182,0.96933,0.42466,0.025261,0.016001,2
2.9454,50,0.57404,0.59894,0.76047,1.0087,0.70849,0.97967,0.64213,-0.07616,2.0251,1
0.76074,100,0.17992,0.052004,0.18631,0.24674,0.20078,0.96167,0.39496,0.017204,0.0079849,2
0.70974,100,0.1826,0.051773,0.17224,0.21894,0.17681,0.951,0.40057,0.017116,0.0073493,2
0.59923,50,0.1633,0.042971,0.1504,0.14579,0.11543,0.92933,0.3727,0.013753,0.0051656,3
0.48872,50,0.14469,0.029812,0.1,0.11985,0.0966,0.91833,0.375,0.0073811,0.0020772,4
1.1943,100,0.2237,0.079922,0.24048,0.31501,0.24762,0.968,0.43455,0.029894,0.020861,2
8.9638,50,0.3396,0.43117,0.64117,0.86092,0.3595,0.95267,0.48521,0.65269,20.536,2
2.3248,50,0.34079,0.20435,0.4294,0.38965,0.28975,0.96733,0.51232,0.10825,0.1993,2
4.4415,50,0.85385,1.3686,1.1618,1.5064,1.0782,0.98633,0.74621,-0.83675,12.343,5
3.2344,180,0.60568,0.6728,0.8075,1.0116,0.71315,0.97733,0.64812,-0.025728,2.2234,1
1.7298,122.5,0.21865,0.085597,0.25608,0.38608,0.24352,0.94833,0.43544,0.018748,0.069282,6
1.0838,50,0.17656,0.048731,0.16998,0.18224,0.13127,0.92767,0.39759,0.0147,0.0084718,3
0.63323,50,0.15453,0.033354,0.11572,0.12742,0.09496,0.90467,0.38839,0.0081932,0.0026234,3
1.1263,50,0.23368,0.086148,0.25479,0.26655,0.19823,0.95033,0.44728,0.025815,0.02425,1
0.84575,50,0.16769,0.042935,0.1501,0.17015,0.13053,0.93867,0.39248,0.013526,0.0056679,1
3.5744,67.5,0.81914,1.1141,1.0458,1.2081,0.90674,0.988,0.76088,-0.077521,4.883,2
3.6339,50,0.63311,0.77365,0.86773,1.1695,0.80025,0.98133,0.65822,-0.31014,3.689,2
3.7529,97.5,0.86453,1.3816,1.1671,1.4753,1.0642,0.98867,0.75186,-0.67961,9.8406,5
2.8604,50,0.52303,0.49641,0.69056,0.86025,0.60782,0.97967,0.61396,-0.030864,1.3115,1
6.6856,140,0.48207,0.61598,0.77214,0.98541,0.51883,0.97633,0.56535,0.37076,7.4939,2
0.94775,50,0.16832,0.041558,0.14553,0.1737,0.12247,0.92667,0.40675,0.0099306,0.0066554,1
0.69274,50,0.16463,0.042439,0.15124,0.14289,0.11394,0.927,0.37991,0.013125,0.0048469,3
0.59923,50,0.15951,0.03891,0.13847,0.1551,0.12245,0.93633,0.37828,0.011342,0.0040034,6
4.161,67.5,0.68428,0.85653,0.91482,1.033,0.74733,0.98533,0.68195,0.057866,3.7347,2
1.3048,50,0.19759,0.06563,0.21534,0.25,0.1721,0.93767,0.41075,0.025113,0.01873,4
0.89675,50,0.18008,0.050281,0.17296,0.19929,0.14567,0.92933,0.40399,0.016772,0.0083025,1
2.0103,40,0.36015,0.21844,0.44611,0.41624,0.31785,0.97,0.52857,0.10082,0.17867,2
0.48872,50,0.14537,0.027294,0.084849,0.090478,0.070512,0.88233,0.39161,0.0059081,0.0014507,3
8.9128,50,0.50317,0.7494,0.85437,1.1259,0.56597,0.96833,0.5814,0.26932,22.953,2
0.46322,50,0.14866,0.030004,0.098952,0.10185,0.079591,0.89567,0.38313,0.006946,0.0018094,6
3.4724,65,0.77954,1.0347,1.0077,1.2443,0.93161,0.98767,0.73601,-0.099654,4.1371,2
5.1215,50,1.1775,2.6735,1.629,1.8271,1.232,0.98233,0.84025,-2.8648,38.946,5
2.4353,50,0.32102,0.19617,0.42033,0.449,0.32073,0.96433,0.49682,0.11032,0.23249,2
4.331,60,0.74755,1.0477,1.0135,1.2742,0.89866,0.98833,0.71305,-0.47917,7.4186,5
8.9468,92.5,0.35946,0.35335,0.5772,0.69885,0.38737,0.975,0.51384,0.83959,11.836,2
1.5938,50,0.22646,0.097012,0.27699,0.34208,0.20183,0.941,0.4407,-0.013249,0.14681,1
0.47172,50,0.1454,0.029122,0.096627,0.11575,0.091653,0.911,0.38069,0.0068674,0.001826,4
4.6285,50,0.83544,1.3551,1.1557,1.4613,1.0263,0.98467,0.73449,-0.75658,10.847,5
0.76074,110,0.16034,0.038283,0.1345,0.15215,0.11738,0.926,0.38717,0.011102,0.0041803,1
0.47172,50,0.14586,0.026996,0.081022,0.084419,0.064315,0.864,0.39554,0.0057028,0.0013593,3
3.7699,50,0.81833,1.2453,1.1078,1.4477,1.0202,0.988,0.73825,-0.70898,8.8774,5
1.4408,150,0.22461,0.087886,0.25872,0.35938,0.25136,0.95867,0.4386,0.038175,0.039381,6
3.3279,50,0.6638,0.79806,0.8823,1.0277,0.72907,0.98133,0.67334,-0.057148,2.985,2
4.195,130,0.4356,0.41576,0.62913,0.76424,0.47694,0.97333,0.55185,0.16289,2.0732,2
1.7043,237.5,0.2246,0.087936,0.25874,0.34242,0.24146,0.95933,0.44082,0.040068,0.043792,3
0.66724,50,0.15642,0.034623,0.11956,0.13128,0.10254,0.91167,0.38796,0.0090794,0.0029209,4
4.3735,50,0.41369,0.38884,0.6074,0.78687,0.4854,0.97133,0.53104,0.2827,1.7054,5
1.7298,150,0.29119,0.15024,0.36006,0.48723,0.3456,0.96567,0.48532,0.057687,0.10506,6
4.671,40,0.66674,0.97053,0.97467,1.3329,0.83906,0.979,0.66192,-0.92726,11.173,2
0.59923,50,0.16763,0.039142,0.1361,0.16513,0.12329,0.918,0.40326,0.0099029,0.0034948,3
3.7274,50,0.83643,1.3394,1.1485,1.4232,0.96277,0.982,0,-0.90957,9.809,5
0.47172,50,0.14468,0.028269,0.092263,0.12737,0.10068,0.91867,0.38558,0.006571,0.0017655,4
0.67574,50,0.16454,0.042085,0.14918,0.14219,0.11376,0.924,0.37972,0.012862,0.004718,3
0.57373,50,0.15167,0.031392,0.10499,0.1158,0.08946,0.90767,0.39124,0.007624,0.002245,3
4.7985,122.5,0.77448,1.0978,1.0384,1.29,0.92086,0.98333,0.72148,-0.27588,6.0342,5
2.8859,72.5,0.57801,0.57869,0.74687,0.95151,0.69635,0.98433,0.64935,-0.024223,1.7154,1
3.1154,50,0.34381,0.25023,0.47958,0.61322,0.40004,0.966,0.50302,0.19227,0.51733,4
1.5683,82.5,0.20308,0.070082,0.22116,0.33132,0.20441,0.945,0.43002,0.01851,0.029964,6
2.5374,232.5,0.3799,0.27624,0.50566,0.65877,0.45005,0.973,0.53312,0.1237,0.43758,6
3.0559,232.5,0.46705,0.41528,0.62809,0.74024,0.50414,0.972,0.57853,0.035699,1.0556,1
0.75224,50,0.15686,0.035514,0.12291,0.13589,0.10364,0.91367,0.39021,0.0098694,0.0035009,4
3.8804,50,0.45498,0.44418,0.65144,0.82425,0.5419,0.95633,0.56033,0.33702,1.435,4
3.5914,50,0.39487,0.34377,0.56902,0.71889,0.4539,0.95767,0.51906,0.27104,0.93443,4
0.71824,50,0.16106,0.038577,0.1354,0.15776,0.11895,0.93467,0.38799,0.011111,0.0041968,1
0.99026,100,0.2095,0.069935,0.22482,0.28678,0.2147,0.95267,0.42763,0.020435,0.016547,2
3.5999,50,0.45379,0.3968,0.6127,0.7728,0.54165,0.97833,0.57062,0.30635,0.93575,4
3.3364,80,0.64539,0.73447,0.84529,1.0989,0.80118,0.98567,0.67322,-0.13093,2.5722,1
1.2113,100,0.24825,0.10275,0.28845,0.3391,0.2724,0.97133,0.44684,0.042678,0.035132,5
0.68424,100,0.17404,0.048521,0.17468,0.23007,0.18745,0.96067,0.38933,0.01586,0.0069831,2
2.6904,57.5,0.54774,0.50263,0.69503,0.8944,0.66164,0.98633,0.64032,-0.0038477,1.0333,1
1.1093,50,0.20132,0.067135,0.21736,0.24507,0.18166,0.94633,0.41244,0.026601,0.016878,6
1.0158,50,0.17298,0.043751,0.15151,0.17415,0.12326,0.92633,0.40903,0.012394,0.0064675,1
1.1263,50,0.19498,0.061714,0.2033,0.24617,0.1885,0.95267,0.40935,0.022991,0.013359,3
1.7638,180,0.23168,0.095396,0.27332,0.35773,0.2519,0.958,0.44678,0.035004,0.063764,3
0.48022,50,0.14801,0.02867,0.089798,0.097874,0.076394,0.89367,0.39299,0.0064467,0.0016365,4
3.5659,50,0.33414,0.21,0.43663,0.53611,0.35747,0.96733,0.50495,0.12594,0.38978,5
0.93075,50,0.21579,0.074236,0.23307,0.2537,0.19367,0.95367,0.42555,0.02513,0.01685,1
4.3735,102.5,0.89843,1.4189,1.1832,1.509,1.1061,0.989,0.77718,-0.51507,9.1514,5
3.1239,50,0.42602,0.36172,0.5847,0.74135,0.5096,0.968,0.54698,0.23354,0.76649,4
1.0583,50,0.19897,0.063223,0.20818,0.23178,0.17331,0.945,0.41685,0.023627,0.013835,6
0.92225,50,0.21147,0.070999,0.22673,0.26651,0.20258,0.95433,0.42753,0.022294,0.016611,1
0.93075,50,0.23136,0.083541,0.2517,0.31431,0.23418,0.96367,0.44693,0.02235,0.021779,4
3.6169,50,0.36334,0.28995,0.51921,0.67263,0.43328,0.96133,0.50978,0.22092,0.80478,4
0.93075,50,0.20667,0.066122,0.215,0.24278,0.179,0.94533,0.42659,0.019141,0.013147,4
0.87125,100,0.17536,0.049599,0.16935,0.22827,0.18103,0.95467,0.38787,0.01617,0.0076394,3
1.8573,50,0.38836,0.24716,0.47584,0.48732,0.34627,0.97,0.55993,0.054164,0.27538,5
5.8101,70,0.80661,1.3661,1.1592,1.6439,1.0734,0.988,0.72393,-1.5563,20.732,2
1.9338,115,0.21464,0.088313,0.26028,0.33511,0.19548,0.94067,0.43085,-0.0091506,0.19138,1
0.48022,50,0.15463,0.03363,0.11758,0.13045,0.1036,0.92,0.38604,0.0084941,0.0024942,3
5.4275,85,0.76082,1.2852,1.1241,1.6152,1.014,0.98267,0.69202,-1.7747,24.164,2
1.9763,50,0.37986,0.25393,0.48311,0.48057,0.33437,0.969,0.53792,0.053226,0.29778,5
0.94775,45,0.1895,0.056647,0.19096,0.20907,0.1491,0.93433,0.41015,0.019452,0.011146,4
0.42922,50,0.14572,0.02803,0.088648,0.0978,0.077338,0.89367,0.38615,0.0062179,0.0015335,6
0.55673,50,0.1599,0.038453,0.13461,0.14493,0.11431,0.921,0.37889,0.010996,0.0036887,6
0.50573,50,0.14561,0.029906,0.10058,0.13416,0.10673,0.92767,0.37906,0.0074252,0.0021329,4
11.48,50,0.49464,0.89673,0.93674,1.228,0.56354,0.96667,0.5546,1.5357,37.805,2
0.85425,50,0.18607,0.052883,0.18161,0.20572,0.15847,0.94967,0.4106,0.016641,0.0084684,5
1.2198,50,0.20524,0.069981,0.22432,0.26784,0.18952,0.93767,0.41741,0.025087,0.019346,1
2.7669,50,0.40329,0.2923,0.52129,0.64111,0.38086,0.97533,0.56523,-0.073671,0.95975,4
0.47172,50,0.14402,0.029449,0.09873,0.11917,0.096388,0.916,0.37712,0.0073092,0.0020796,4
3.0559,52.5,0.57717,0.63025,0.78059,1.0459,0.72283,0.98267,0.63271,-0.19038,2.2767,2
0.65874,107.5,0.16759,0.042713,0.14853,0.16677,0.12853,0.92367,0.39209,0.012996,0.0051536,1
1.9763,50,0.42909,0.29589,0.52513,0.51037,0.38377,0.97633,0.57788,0.08013,0.29901,5
0.78624,100,0.18237,0.052112,0.18009,0.23577,0.18795,0.95567,0.40004,0.017029,0.0079028,2
0.51423,50,0.14468,0.030048,0.10186,0.13184,0.10593,0.933,0.37565,0.0076039,0.0022248,4
2.8009,72.5,0.4949,0.4397,0.64784,0.80422,0.5785,0.976,0.59989,0.075391,0.92155,1
4.008,67.5,0.68321,0.85359,0.9132,1.1511,0.82879,0.98467,0.67947,-0.11612,3.7797,2
0.59073,50,0.16781,0.045009,0.15877,0.14826,0.11833,0.919,0.37899,0.014452,0.0054526,3
1.4068,207.5,0.24597,0.1025,0.28644,0.37713,0.27662,0.96033,0.45358,0.040246,0.043647,3
0.99026,100,0.19401,0.060755,0.20061,0.27373,0.21596,0.964,0.40794,0.020865,0.011923,3
0.46322,50,0.14913,0.030419,0.10028,0.10141,0.081197,0.90133,0.38311,0.0071597,0.0018695,6
1.1093,97.5,0.18122,0.053658,0.18456,0.22032,0.1589,0.93867,0.40014,0.019398,0.011691,1
2.6989,50,0.42968,0.3424,0.56721,0.68484,0.47403,0.96867,0.56549,0.078606,0.57385,1
0.53973,50,0.15869,0.038055,0.13505,0.14747,0.11669,0.929,0.38003,0.010831,0.00365,6
1.7128,50,0.2115,0.084552,0.25117,0.37797,0.21242,0.94033,0.43297,-0.0042471,0.10278,6
5.402,42.5,1.1439,2.4209,1.5494,1.7209,1.2049,0.987,0.83939,-1.4614,27.264,5
0.42072,50,0.14734,0.029665,0.097446,0.095191,0.075893,0.88767,0.3791,0.0068627,0.001749,6
0.58223,50,0.15225,0.032503,0.11191,0.12014,0.093821,0.913,0.38494,0.0080971,0.0024461,4
9.2018,50,0.51575,0.75007,0.85448,1.0722,0.59537,0.977,0.57497,1.0519,16.208,2
1.1433,50,0.23455,0.088381,0.26192,0.30645,0.23632,0.961,0.44578,0.031862,0.026403,1
0.98176,50,0.19803,0.061178,0.20321,0.21932,0.16732,0.94633,0.41663,0.021359,0.011792,6
0.53123,50,0.15404,0.035706,0.1246,0.13463,0.10621,0.932,0.37594,0.0099143,0.0031689,6
1.1858,50,0.19427,0.060328,0.20097,0.23511,0.17925,0.944,0.41307,0.022393,0.013559,3
0.78624,100,0.16894,0.043216,0.14766,0.20533,0.1587,0.94867,0.39085,0.012904,0.0052054,3
0.59923,50,0.16092,0.041283,0.14536,0.14256,0.11397,0.93167,0.37297,0.012778,0.0045757,3
3.5999,60,0.55628,0.67226,0.80756,1.0927,0.68012,0.977,0.62002,-0.5483,5.4497,2
1.5938,227.5,0.26493,0.12368,0.32129,0.43484,0.30222,0.95867,0.46627,0.030668,0.082,6
0.68424,100,0.16529,0.040471,0.14084,0.15479,0.11734,0.923,0.39206,0.011685,0.0044551,1
7.3062,50,0.42168,0.54605,0.7248,0.89363,0.46104,0.965,0.52902,0.13541,13.759,2
4.79,50,0.83805,1.3597,1.1577,1.3678,0.93571,0.98233,0.73194,-0.84507,11.174,5
1.4493,100,0.22184,0.087992,0.25781,0.36237,0.25824,0.96933,0.42619,0.017974,0.053571,3
1.3728,50,0.2348,0.090445,0.2659,0.30209,0.2237,0.95233,0.44639,0.0315,0.032435,4
0.55673,50,0.14786,0.029535,0.097022,0.10472,0.081427,0.894,0.38549,0.0069101,0.0018681,4
10.358,72.5,0.48508,0.67948,0.81242,1.0008,0.55248,0.97967,0.57106,1.3485,24.705,2
7.7142,50,0.25804,0.23715,0.46568,0.58674,0.25929,0.95667,0.4388,0.56349,6.488,2
0.61623,50,0.16028,0.038941,0.13775,0.15276,0.12157,0.93567,0.38216,0.01132,0.0039583,6
